material_id,icsd_ids,spacegroup
mp-5040,"[419646, 260041]","{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P2_1/c', 'number': 14, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-P 2ybc'}"
mp-504578,[18120],"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'C2/m', 'number': 12, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-C 2y'}"
mp-504590,[18098],"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P-1', 'number': 2, 'point_group': '-1', 'crystal_system': 'triclinic', 'hall': '-P 1'}"
mp-505005,[41256],"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P4/nmm', 'number': 129, 'point_group': '4/mmm', 'crystal_system': 'tetragonal', 'hall': 'P 4ab 2ab -1ab'}"
mp-505552,[86773],"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fd-3m', 'number': 227, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': 'F 4d 2 3 -1d'}"
mp-505629,[53197],"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fd-3m', 'number': 227, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': 'F 4d 2 3 -1d'}"
mp-5096,"[240468, 240464, 240424, 240428, 240465, 240426, 240423, 240463, 240427, 240425, 240422, 240466, 240467, 240429, 240469]","{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Imma', 'number': 74, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-I 2b 2'}"
mp-510484,[418133],"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'I4/mcm', 'number': 140, 'point_group': '4/mmm', 'crystal_system': 'tetragonal', 'hall': '-I 4 2c'}"
mp-510607,"[40922, 159266, 160793]","{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P2_1/c', 'number': 14, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-P 2ybc'}"
mp-523,"[626593, 16723, 626613, 626595, 626605, 49666, 102845]","{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P6_3/mmc', 'number': 194, 'point_group': '6/mmm', 'crystal_system': 'hexagonal', 'hall': '-P 6c 2c'}"
mp-5279,"[16362, 35085]","{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P2_1/c', 'number': 14, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-P 2ybc'}"
mp-5292,"[619457, 20299, 90579]","{'symprec': 0.1, 'source': 'spglib', 'symbol': 'I4/mmm', 'number': 139, 'point_group': '4/mmm', 'crystal_system': 'tetragonal', 'hall': '-I 4 2'}"
mp-5400,"[184657, 181877, 181876, 184658, 181878, 68207, 18157, 184659, 184656]","{'symprec': 0.1, 'source': 'spglib', 'symbol': 'I4/mmm', 'number': 139, 'point_group': '4/mmm', 'crystal_system': 'tetragonal', 'hall': '-I 4 2'}"
mp-541026,[34408],"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P-1', 'number': 2, 'point_group': '-1', 'crystal_system': 'triclinic', 'hall': '-P 1'}"
mp-541090,[60778],"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P2_1/c', 'number': 14, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-P 2ybc'}"
mp-541131,[63666],"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Cmmm', 'number': 65, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-C 2 2'}"
mp-541933,"[89261, 76860]","{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P-1', 'number': 2, 'point_group': '-1', 'crystal_system': 'triclinic', 'hall': '-P 1'}"
mp-542031,"[91735, 26484]","{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pnma', 'number': 62, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-P 2ac 2n'}"
mp-542112,"[56094, 29003]","{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pm-3m', 'number': 221, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-P 4 2 3'}"
mp-542138,[412410],"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pnma', 'number': 62, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-P 2ac 2n'}"
mp-542188,[626322],"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'C2/c', 'number': 15, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-C 2yc'}"
mp-542458,"[622318, 102308, 622335, 622324]","{'symprec': 0.1, 'source': 'spglib', 'symbol': 'R-3m', 'number': 166, 'point_group': '-3m', 'crystal_system': 'trigonal', 'hall': '-R 3 2""'}"
mp-542484,"[620495, 106369]","{'symprec': 0.1, 'source': 'spglib', 'symbol': 'I4/mcm', 'number': 140, 'point_group': '4/mmm', 'crystal_system': 'tetragonal', 'hall': '-I 4 2c'}"
mp-542953,[245512],"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P6/mmm', 'number': 191, 'point_group': '6/mmm', 'crystal_system': 'hexagonal', 'hall': '-P 6 2'}"
mp-545598,"[26428, 20504]","{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Cmmm', 'number': 65, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-C 2 2'}"
mp-545771,[155848],"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'C2/m', 'number': 12, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-C 2y'}"
mp-5473,"[239186, 239191, 239189, 239192, 239190, 239188, 239187, 158276, 191037, 42454]","{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pnma', 'number': 62, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-P 2ac 2n'}"
mp-554094,[418454],"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P6_3/m', 'number': 176, 'point_group': '6/m', 'crystal_system': 'hexagonal', 'hall': '-P 6c'}"
mp-554190,"[69168, 130054]","{'symprec': 0.1, 'source': 'spglib', 'symbol': 'C2/c', 'number': 15, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-C 2yc'}"
mp-554227,[59736],"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P-1', 'number': 2, 'point_group': '-1', 'crystal_system': 'triclinic', 'hall': '-P 1'}"
mp-554638,[156409],"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fd-3m', 'number': 227, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': 'F 4d 2 3 -1d'}"
mp-554905,[409286],"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P-1', 'number': 2, 'point_group': '-1', 'crystal_system': 'triclinic', 'hall': '-P 1'}"
mp-555508,[26407],"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'I-4m2', 'number': 119, 'point_group': '-42m', 'crystal_system': 'tetragonal', 'hall': 'I -4 -2'}"
mp-555528,[64745],"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'I422', 'number': 97, 'point_group': '422', 'crystal_system': 'tetragonal', 'hall': 'I 4 2'}"
mp-555560,"[93794, 188038]","{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P-42_1m', 'number': 113, 'point_group': '-42m', 'crystal_system': 'tetragonal', 'hall': 'P -4 2ab'}"
mp-555961,[64791],"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'I4_132', 'number': 214, 'point_group': '432', 'crystal_system': 'cubic', 'hall': 'I 4bd 2c 3'}"
mp-556003,"[50364, 74214, 162918, 97828, 62149, 185453, 185454, 162914, 162916, 185449, 185448, 185444, 174127, 180956, 162909, 163528, 189135, 185446, 74216, 185447, 96258, 162915, 153172, 167809, 185450, 74213, 94568, 163663, 162908, 162911, 162917, 51024, 162910, 71916, 185445, 150420, 37263, 157115, 165801, 93082, 185451, 162913, 74212, 71915, 186224, 74215, 85101, 82487, 163662, 162912, 185443, 185452, 167888, 16688]","{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Imma', 'number': 74, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-I 2b 2'}"
mp-556308,[280778],"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P-1', 'number': 2, 'point_group': '-1', 'crystal_system': 'triclinic', 'hall': '-P 1'}"
mp-556369,[413288],"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P-1', 'number': 2, 'point_group': '-1', 'crystal_system': 'triclinic', 'hall': '-P 1'}"
mp-556680,[62641],"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P2_1/c', 'number': 14, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-P 2ybc'}"
mp-556730,"[202234, 202601]","{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P2/c', 'number': 13, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-P 2yc'}"
mp-556942,[280995],"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P2_1/c', 'number': 14, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-P 2ybc'}"
mp-557093,[28411],"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P4_2/nmc', 'number': 137, 'point_group': '4/mmm', 'crystal_system': 'tetragonal', 'hall': 'P 4n 2n -1n'}"
mp-557997,[159880],"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P2_1/c', 'number': 14, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-P 2ybc'}"
mp-558079,[43078],"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P2_1/c', 'number': 14, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-P 2ybc'}"
mp-558172,[6159],"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P4_2/mmc', 'number': 131, 'point_group': '4/mmm', 'crystal_system': 'tetragonal', 'hall': '-P 4c 2'}"
mp-558209,[26002],"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P2_1/c', 'number': 14, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-P 2ybc'}"
mp-558362,[80455],"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pnma', 'number': 62, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-P 2ac 2n'}"
mp-558489,[4135],"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'R-3c', 'number': 167, 'point_group': '-3m', 'crystal_system': 'trigonal', 'hall': '-R 3 2""c'}"
mp-558700,[416208],"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P2_12_12_1', 'number': 19, 'point_group': '222', 'crystal_system': 'orthorhombic', 'hall': 'P 2ac 2ab'}"
mp-559083,[163287],"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P2_1/c', 'number': 14, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-P 2ybc'}"
mp-559203,[75274],"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P2_1/c', 'number': 14, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-P 2ybc'}"
mp-559210,[245873],"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Cmce', 'number': 64, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-C 2bc 2'}"
mp-559462,[170716],"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P2_1/c', 'number': 14, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-P 2ybc'}"
mp-560097,[260237],"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P2_1/c', 'number': 14, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-P 2ybc'}"
mp-560339,[73801],"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P2_1/m', 'number': 11, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-P 2yb'}"
mp-560560,[170703],"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P2_1/c', 'number': 14, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-P 2ybc'}"
mp-560647,[173459],"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pnma', 'number': 62, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-P 2ac 2n'}"
mp-560733,[87733],"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P2_1/c', 'number': 14, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-P 2ybc'}"
mp-560842,"[191508, 161025]","{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fd-3m', 'number': 227, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': 'F 4d 2 3 -1d'}"
mp-560904,[413287],"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P-1', 'number': 2, 'point_group': '-1', 'crystal_system': 'triclinic', 'hall': '-P 1'}"
mp-561023,[26012],"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P6_3/m', 'number': 176, 'point_group': '6/m', 'crystal_system': 'hexagonal', 'hall': '-P 6c'}"
mp-562260,[171054],"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pnma', 'number': 62, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-P 2ac 2n'}"
mp-562517,"[100739, 100740, 100738, 100741, 100742, 12128]","{'symprec': 0.1, 'source': 'spglib', 'symbol': 'C2/c', 'number': 15, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-C 2yc'}"
mp-563013,"[42129, 622077]","{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P2_1/m', 'number': 11, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-P 2yb'}"
mp-567122,[2246],"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'F-43m', 'number': 216, 'point_group': '-43m', 'crystal_system': 'cubic', 'hall': 'F -4 2 3'}"
mp-567332,[2284],"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'C2/m', 'number': 12, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-C 2y'}"
mp-567579,[246168],"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pnma', 'number': 62, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-P 2ac 2n'}"
mp-568064,[160543],"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pmmn', 'number': 59, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': 'P 2 2ab -1ab'}"
mp-568551,[626849],"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'I4/mmm', 'number': 139, 'point_group': '4/mmm', 'crystal_system': 'tetragonal', 'hall': '-I 4 2'}"
mp-568636,[102853],"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P6_3/mmc', 'number': 194, 'point_group': '6/mmm', 'crystal_system': 'hexagonal', 'hall': '-P 6c 2c'}"
mp-568695,[58878],"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P-62m', 'number': 189, 'point_group': '-6m2', 'crystal_system': 'hexagonal', 'hall': 'P -6 -2'}"
mp-569624,"[109213, 626156, 626152, 626146, 626140]","{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P6_3/mmc', 'number': 194, 'point_group': '6/mmm', 'crystal_system': 'hexagonal', 'hall': '-P 6c 2c'}"
mp-569954,"[620498, 150492]","{'symprec': 0.1, 'source': 'spglib', 'symbol': 'I4_1/amd', 'number': 141, 'point_group': '4/mmm', 'crystal_system': 'tetragonal', 'hall': 'I 4bw 2bw -1bw'}"
mp-570608,"[626949, 108159]","{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P6_3/mmc', 'number': 194, 'point_group': '6/mmm', 'crystal_system': 'hexagonal', 'hall': '-P 6c 2c'}"
mp-570629,[151120],"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'C2/m', 'number': 12, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-C 2y'}"
mp-570959,[246499],"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fd-3m', 'number': 227, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': 'F 4d 2 3 -1d'}"
mp-571571,"[622256, 170556]","{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Cmcm', 'number': 63, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-C 2c 2'}"
mp-5733,"[20589, 34908, 30884, 201538]","{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P2_1/c', 'number': 14, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-P 2ybc'}"
mp-574021,[416816],"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Immm', 'number': 71, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-I 2 2'}"
mp-581958,[102037],"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P6_3/mmc', 'number': 194, 'point_group': '6/mmm', 'crystal_system': 'hexagonal', 'hall': '-P 6c 2c'}"
mp-582240,"[102098, 620477]","{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P6_3/mmc', 'number': 194, 'point_group': '6/mmm', 'crystal_system': 'hexagonal', 'hall': '-P 6c 2c'}"
mp-5827,"[187293, 77060, 153173, 165076, 162924, 162926, 187294, 31865, 162925, 162923, 153174, 31864]","{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pm-3m', 'number': 221, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-P 4 2 3'}"
mp-5893,"[240451, 240406, 240443, 240438, 240440, 240452, 240446, 40658, 240410, 240408, 240441, 240411, 240449, 240450, 240448, 240444, 240439, 240413, 240447, 240407, 240445, 240409, 240453, 240412, 240442]","{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pm-3m', 'number': 221, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-P 4 2 3'}"
mp-5960,[59172],"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P2_1/c', 'number': 14, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-P 2ybc'}"
mp-5966,"[9010, 69296, 69297]","{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pbam', 'number': 55, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-P 2 2ab'}"
mp-607,"[621326, 656077, 621978, 621973, 621980, 621984, 102277, 621972, 621976, 621979, 604113, 621977, 621982, 621983, 102276, 656078]","{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fd-3m', 'number': 227, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': 'F 4d 2 3 -1d'}"
mp-6094,"[50065, 94145, 94143, 50067, 158177, 94140, 50070, 192373, 50069, 160355, 26683, 160358, 94144, 160352, 160353, 50068, 160356, 187931, 94146, 94141, 85088, 39924, 100736, 160354, 34805, 50071, 67691, 85089, 160357, 92773, 50066, 94142, 163286, 163285]","{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P-42_1m', 'number': 113, 'point_group': '-42m', 'crystal_system': 'tetragonal', 'hall': 'P -4 2ab'}"
mp-610687,"[189411, 192242, 417665]","{'symprec': 0.1, 'source': 'spglib', 'symbol': 'C2/m', 'number': 12, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-C 2y'}"
mp-6109,"[89749, 89750, 89742, 89746, 89758, 89745, 89783, 89743, 89784, 89747, 89786, 89785]","{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P2_1/c', 'number': 14, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-P 2ybc'}"
mp-6227,"[30262, 18114, 186944]","{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P-42_1m', 'number': 113, 'point_group': '-42m', 'crystal_system': 'tetragonal', 'hall': 'P -4 2ab'}"
mp-623089,[58877],"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P-62m', 'number': 189, 'point_group': '-6m2', 'crystal_system': 'hexagonal', 'hall': 'P -6 -2'}"
mp-636095,[102092],"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P4/mmm', 'number': 123, 'point_group': '4/mmm', 'crystal_system': 'tetragonal', 'hall': '-P 4 2'}"
mp-640118,[150633],"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Cmcm', 'number': 63, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-C 2c 2'}"
mp-640370,"[602894, 150494, 409800, 622338]","{'symprec': 0.1, 'source': 'spglib', 'symbol': 'I4_1/amd', 'number': 141, 'point_group': '4/mmm', 'crystal_system': 'tetragonal', 'hall': 'I 4bw 2bw -1bw'}"
mp-641754,"[4331, 162744]","{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P-1', 'number': 2, 'point_group': '-1', 'crystal_system': 'triclinic', 'hall': '-P 1'}"
mp-6440,"[89744, 36184, 158655, 159339, 159338, 89771, 89767, 89778, 89766, 89781, 158654, 158658, 50144, 89751, 39870, 89762, 89765, 89775, 89774, 158656, 50280, 40035, 89761, 9838, 89773, 158660, 158653, 159340, 30871, 89748, 50282, 24614, 89764, 89763, 89753, 89752, 159341, 157075, 159337, 9840, 89782, 89754, 159343, 158661, 89760, 89776, 89768, 89770, 89777, 12131, 193065, 89757, 89779, 159342, 66627, 89756, 89769, 158659, 153596, 89772, 9841, 158657, 9837, 159344, 9839, 89759, 50281]","{'symprec': 0.1, 'source': 'spglib', 'symbol': 'C2/c', 'number': 15, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-C 2yc'}"
mp-644103,"[96819, 96820]","{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P-1', 'number': 2, 'point_group': '-1', 'crystal_system': 'triclinic', 'hall': '-P 1'}"
mp-644295,[154327],"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P-1', 'number': 2, 'point_group': '-1', 'crystal_system': 'triclinic', 'hall': '-P 1'}"
mp-6493,"[34591, 202286, 202284, 31106, 202283, 202280, 202281, 202282, 202285, 202287]","{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pnma', 'number': 62, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-P 2ac 2n'}"
mp-649676,[36311],"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P2_1/c', 'number': 14, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-P 2ybc'}"
mp-6607,"[4332, 85123]","{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pnma', 'number': 62, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-P 2ac 2n'}"
mp-667369,[85193],"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pbca', 'number': 61, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-P 2ac 2ab'}"
mp-6693,"[158143, 59937, 81450, 168048, 168050, 168046, 168049, 168047]","{'symprec': 0.1, 'source': 'spglib', 'symbol': 'C2/c', 'number': 15, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-C 2yc'}"
mp-672267,"[106422, 621912]","{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P4/nmm', 'number': 129, 'point_group': '4/mmm', 'crystal_system': 'tetragonal', 'hall': 'P 4ab 2ab -1ab'}"
mp-675769,[621544],"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'R-3', 'number': 148, 'point_group': '-3', 'crystal_system': 'trigonal', 'hall': '-R 3'}"
mp-6766,"[5205, 31116, 10222, 159050, 86343, 159065, 159063, 159522, 159058, 159060, 159052, 9672, 159051, 161029, 159064, 159053, 159520, 159048, 30522, 10223, 30294, 168107, 159062, 52359, 159049, 62545, 159521, 159056, 159066, 159054, 10225, 89856, 159055, 159061, 159067, 10224, 17043, 74632, 159059, 159523, 159057]","{'symprec': 0.1, 'source': 'spglib', 'symbol': 'C2/c', 'number': 15, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-C 2yc'}"
mp-677,"[260381, 102067, 420579]","{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Imma', 'number': 74, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-I 2b 2'}"
mp-680697,[97320],"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P-1', 'number': 2, 'point_group': '-1', 'crystal_system': 'triclinic', 'hall': '-P 1'}"
mp-680711,[413059],"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pbca', 'number': 61, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-P 2ac 2ab'}"
mp-6809,"[89080, 89081, 89079, 96818, 89078, 87928, 96708, 50150, 89077, 81635, 96816, 96817, 1042, 96707]","{'symprec': 0.1, 'source': 'spglib', 'symbol': 'C2/c', 'number': 15, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-C 2yc'}"
mp-7041,[80717],"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'R-3m', 'number': 166, 'point_group': '-3m', 'crystal_system': 'trigonal', 'hall': '-R 3 2""'}"
mp-705034,[99433],"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P2_1/c', 'number': 14, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-P 2ybc'}"
mp-729,"[626777, 626771, 626786, 186001, 626767, 626797, 626775, 32509, 626780, 626764, 626779, 16835, 626761, 53218, 626790]","{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pm-3n', 'number': 223, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-P 4n 2 3'}"
